pa,pb,a wins (11-rule),a wins (21-rule),difference
0.8,0.11,1,0.980198,0.019802
0.8,0.12,0.990099,0.970297,0.019802
0.8,0.13,0.960396,0.990099,-0.029703
0.8,0.14,0.970297,0.990099,-0.019802
0.8,0.15,0.980198,1,-0.019802
0.8,0.16,0.980198,0.940594,0.039604
0.8,0.17,0.960396,0.980198,-0.019802
0.8,0.18,0.950495,0.970297,-0.019802
0.8,0.19,0.990099,0.980198,0.009901
0.8,0.2,0.990099,0.930693,0.059406
0.8,0.21,0.970297,1,-0.029703
0.8,0.22,0.960396,0.950495,0.009901
0.8,0.23,0.930693,0.950495,-0.019802
0.8,0.24,0.970297,0.960396,0.009901
0.8,0.25,0.970297,0.960396,0.009901
0.8,0.26,0.920792,0.940594,-0.019802
0.8,0.27,0.930693,0.980198,-0.049505
0.8,0.28,0.980198,0.940594,0.039604
0.8,0.29,0.950495,0.950495,0
0.8,0.3,0.930693,0.920792,0.009901
0.8,0.31,0.910891,0.940594,-0.029703
0.8,0.32,0.960396,0.940594,0.019802
0.8,0.33,0.920792,0.910891,0.009901
0.8,0.34,0.940594,0.920792,0.019802
0.8,0.35,0.930693,0.930693,0
0.8,0.36,0.841584,0.920792,-0.079208
0.8,0.37,0.910891,0.910891,0
0.8,0.38,0.891089,0.920792,-0.029703
0.8,0.39,0.930693,0.980198,-0.049505
0.8,0.4,0.881188,0.930693,-0.049505
0.8,0.41,0.871287,0.90099,-0.029703
0.8,0.42,0.940594,0.891089,0.049505
0.8,0.43,0.891089,0.881188,0.009901
0.8,0.44,0.841584,0.831683,0.009901
0.8,0.45,0.90099,0.881188,0.019802
0.8,0.46,0.811881,0.811881,0
0.8,0.47,0.861386,0.841584,0.019802
0.8,0.48,0.851485,0.881188,-0.029703
0.8,0.49,0.861386,0.831683,0.029703
0.8,0.5,0.811881,0.792079,0.019802
0.8,0.51,0.891089,0.821782,0.069307
0.8,0.52,0.811881,0.80198,0.009901
0.8,0.53,0.80198,0.782178,0.019802
0.8,0.54,0.861386,0.732673,0.128713
0.8,0.55,0.831683,0.80198,0.029703
0.8,0.56,0.782178,0.772277,0.009901
0.8,0.57,0.722772,0.742574,-0.019802
0.8,0.58,0.752475,0.762376,-0.009901
0.8,0.59,0.772277,0.732673,0.039604
0.8,0.6,0.732673,0.693069,0.039604
0.8,0.61,0.792079,0.673267,0.118812
0.8,0.62,0.752475,0.782178,-0.029703
0.8,0.63,0.742574,0.643564,0.09901
0.8,0.64,0.693069,0.712871,-0.019802
0.8,0.65,0.752475,0.683168,0.069307
0.8,0.66,0.623762,0.70297,-0.079208
0.8,0.67,0.712871,0.683168,0.029703
0.8,0.68,0.752475,0.534653,0.217822
0.8,0.69,0.653465,0.613861,0.039604
0.8,0.7,0.663366,0.653465,0.009901
0.8,0.71,0.594059,0.633663,-0.039604
0.8,0.72,0.623762,0.613861,0.009901
0.8,0.73,0.623762,0.514851,0.108911
0.8,0.74,0.693069,0.584158,0.108911
0.8,0.75,0.613861,0.50495,0.108911
0.8,0.76,0.415842,0.574257,-0.158415
0.8,0.77,0.564356,0.524752,0.039604
0.8,0.78,0.425743,0.554455,-0.128712
0.8,0.79,0.643564,0.574257,0.069307
0.8,0.8,0.544554,0.445545,0.099009
0.8,0.81,0.386139,0.386139,0
0.8,0.82,0.455446,0.455446,0
0.8,0.83,0.49505,0.455446,0.039604
0.8,0.84,0.356436,0.366337,-0.009901
0.8,0.85,0.435644,0.405941,0.029703
0.8,0.86,0.485149,0.287129,0.19802
0.8,0.87,0.386139,0.455446,-0.069307
0.8,0.88,0.346535,0.237624,0.108911
0.8,0.89,0.306931,0.306931,0
0.8,0.9,0.267327,0.277228,-0.009901
0.8,0.91,0.277228,0.227723,0.049505
0.8,0.92,0.19802,0.257426,-0.059406
0.8,0.93,0.188119,0.188119,0
0.8,0.94,0.19802,0.257426,-0.059406
0.8,0.95,0.188119,0.158416,0.029703
0.8,0.96,0.128713,0.0891089,0.0396041
0.8,0.97,0.0990099,0.108911,-0.0099011
0.8,0.98,0.0990099,0.0792079,0.019802
0.8,0.99,0.039604,0.019802,0.019802
0.81,0,1,1,0
0.81,0.01,1,1,0
0.81,0.02,1,1,0
0.81,0.03,1,0.990099,0.009901
0.81,0.04,1,0.990099,0.009901
0.81,0.05,0.980198,0.990099,-0.009901
0.81,0.06,0.990099,1,-0.009901
0.81,0.07,1,1,0
0.81,0.08,0.970297,0.990099,-0.019802
0.81,0.09,0.990099,0.990099,0
0.81,0.1,0.990099,1,-0.009901
0.81,0.11,0.990099,0.990099,0
0.81,0.12,0.990099,0.980198,0.009901
0.81,0.13,1,0.990099,0.009901
0.81,0.14,0.990099,0.980198,0.009901
0.81,0.15,0.990099,0.960396,0.029703
0.81,0.16,0.990099,1,-0.009901
0.81,0.17,0.970297,0.990099,-0.019802
0.81,0.18,1,0.960396,0.039604
0.81,0.19,0.960396,0.980198,-0.019802
0.81,0.2,0.960396,0.990099,-0.029703
0.81,0.21,0.950495,1,-0.049505
0.81,0.22,0.980198,0.930693,0.049505
0.81,0.23,0.90099,1,-0.09901
0.81,0.24,0.970297,0.980198,-0.009901
0.81,0.25,0.940594,1,-0.059406
0.81,0.26,0.960396,0.950495,0.009901
0.81,0.27,0.920792,0.980198,-0.059406
0.81,0.28,0.920792,0.90099,0.019802
0.81,0.29,0.940594,0.970297,-0.029703
0.81,0.3,0.930693,0.910891,0.019802
0.81,0.31,0.940594,0.930693,0.009901
0.81,0.32,0.920792,0.910891,0.009901
0.81,0.33,0.930693,0.950495,-0.019802
0.81,0.34,0.950495,0.930693,0.019802
0.81,0.35,0.930693,0.920792,0.009901
0.81,0.36,0.891089,0.90099,-0.009901
0.81,0.37,0.881188,0.90099,-0.019802
0.81,0.38,0.90099,0.891089,0.009901
0.81,0.39,0.920792,0.910891,0.009901
0.81,0.4,0.930693,0.881188,0.049505
0.81,0.41,0.881188,0.930693,-0.049505
0.81,0.42,0.920792,0.910891,0.009901
0.81,0.43,0.841584,0.90099,-0.059406
0.81,0.44,0.861386,0.90099,-0.039604
0.81,0.45,0.910891,0.861386,0.049505
0.81,0.46,0.80198,0.881188,-0.079208
0.81,0.47,0.90099,0.881188,0.019802
0.81,0.48,0.861386,0.891089,-0.029703
0.81,0.49,0.881188,0.851485,0.029703
0.81,0.5,0.831683,0.792079,0.039604
0.81,0.51,0.752475,0.861386,-0.108911
0.81,0.52,0.891089,0.792079,0.09901
0.81,0.53,0.831683,0.861386,-0.029703
0.81,0.54,0.851485,0.782178,0.069307
0.81,0.55,0.782178,0.881188,-0.09901
0.81,0.56,0.851485,0.782178,0.069307
0.81,0.57,0.683168,0.811881,-0.128713
0.81,0.58,0.762376,0.732673,0.029703
0.81,0.59,0.792079,0.811881,-0.019802
0.81,0.6,0.792079,0.712871,0.079208
0.81,0.61,0.80198,0.811881,-0.009901
0.81,0.62,0.693069,0.683168,0.009901
0.81,0.63,0.752475,0.792079,-0.039604
0.81,0.64,0.643564,0.752475,-0.108911
0.81,0.65,0.693069,0.693069,0
0.81,0.66,0.693069,0.782178,-0.089109
0.81,0.67,0.693069,0.60396,0.089109
0.81,0.68,0.732673,0.663366,0.069307
0.81,0.69,0.554455,0.693069,-0.138614
0.81,0.7,0.683168,0.60396,0.079208
0.81,0.71,0.663366,0.663366,0
0.81,0.72,0.693069,0.564356,0.128713
0.81,0.73,0.574257,0.613861,-0.039604
0.81,0.74,0.554455,0.643564,-0.089109
0.81,0.75,0.633663,0.554455,0.079208
0.81,0.76,0.514851,0.594059,-0.079208
0.81,0.77,0.633663,0.574257,0.059406
0.81,0.78,0.544554,0.514851,0.029703
0.81,0.79,0.465347,0.50495,-0.039603
0.81,0.8,0.50495,0.445545,0.059405
0.81,0.81,0.50495,0.455446,0.049504
0.81,0.82,0.435644,0.405941,0.029703
0.81,0.83,0.465347,0.554455,-0.089108
0.81,0.84,0.405941,0.455446,-0.049505
0.81,0.85,0.455446,0.336634,0.118812
0.81,0.86,0.356436,0.366337,-0.009901
0.81,0.87,0.326733,0.366337,-0.039604
0.81,0.88,0.346535,0.306931,0.039604
0.81,0.89,0.376238,0.227723,0.148515
0.81,0.9,0.277228,0.306931,-0.029703
0.81,0.91,0.316832,0.346535,-0.029703
0.81,0.92,0.227723,0.247525,-0.019802
0.81,0.93,0.326733,0.217822,0.108911
0.81,0.94,0.237624,0.158416,0.079208
0.81,0.95,0.178218,0.178218,0
0.81,0.96,0.118812,0.128713,-0.009901
0.81,0.97,0.148515,0.128713,0.019802
0.81,0.98,0.0891089,0.0594059,0.029703
0.81,0.99,0.039604,0.029703,0.009901
0.82,0,1,1,0
0.82,0.01,1,1,0
0.82,0.02,1,1,0
0.82,0.03,0.990099,1,-0.009901
0.82,0.04,1,1,0
0.82,0.05,0.990099,1,-0.009901
0.82,0.06,1,1,0
0.82,0.07,0.980198,1,-0.019802
0.82,0.08,1,1,0
0.82,0.09,1,0.990099,0.009901
0.82,0.1,1,1,0
0.82,0.11,1,0.980198,0.019802
0.82,0.12,0.980198,1,-0.019802
0.82,0.13,0.990099,0.990099,0
0.82,0.14,1,0.990099,0.009901
0.82,0.15,1,1,0
0.82,0.16,0.990099,0.990099,0
0.82,0.17,0.980198,0.980198,0
0.82,0.18,0.980198,0.990099,-0.009901
0.82,0.19,0.990099,0.950495,0.039604
0.82,0.2,1,0.960396,0.039604
0.82,0.21,1,0.960396,0.039604
0.82,0.22,0.960396,0.990099,-0.029703
0.82,0.23,0.920792,0.970297,-0.049505
0.82,0.24,0.960396,0.940594,0.019802
0.82,0.25,0.960396,0.940594,0.019802
0.82,0.26,0.980198,0.960396,0.019802
0.82,0.27,0.940594,0.960396,-0.019802
0.82,0.28,0.940594,0.970297,-0.029703
0.82,0.29,0.980198,0.950495,0.029703
0.82,0.3,0.930693,0.940594,-0.009901
0.82,0.31,0.920792,0.90099,0.019802
0.82,0.32,0.960396,0.960396,0
0.82,0.33,0.950495,0.950495,0
0.82,0.34,0.930693,0.920792,0.009901
0.82,0.35,0.90099,0.940594,-0.039604
0.82,0.36,0.910891,0.90099,0.009901
0.82,0.37,0.871287,0.950495,-0.079208
0.82,0.38,0.930693,0.891089,0.039604
0.82,0.39,0.940594,0.90099,0.039604
0.82,0.4,0.930693,0.90099,0.029703
0.82,0.41,0.920792,0.960396,-0.039604
0.82,0.42,0.910891,0.90099,0.009901
0.82,0.43,0.950495,0.910891,0.039604
0.82,0.44,0.910891,0.851485,0.059406
0.82,0.45,0.940594,0.831683,0.108911
0.82,0.46,0.841584,0.90099,-0.059406
0.82,0.47,0.861386,0.871287,-0.009901
0.82,0.48,0.811881,0.910891,-0.09901
0.82,0.49,0.891089,0.891089,0
0.82,0.5,0.821782,0.871287,-0.049505
0.82,0.51,0.831683,0.851485,-0.019802
0.82,0.52,0.861386,0.782178,0.079208
0.82,0.53,0.841584,0.841584,0
0.82,0.54,0.831683,0.871287,-0.039604
0.82,0.55,0.831683,0.821782,0.009901
0.82,0.56,0.821782,0.821782,0
0.82,0.57,0.792079,0.762376,0.029703
0.82,0.58,0.782178,0.811881,-0.029703
0.82,0.59,0.742574,0.841584,-0.09901
0.82,0.6,0.712871,0.762376,-0.049505
0.82,0.61,0.861386,0.80198,0.059406
0.82,0.62,0.772277,0.80198,-0.029703
0.82,0.63,0.712871,0.762376,-0.049505
0.82,0.64,0.712871,0.683168,0.029703
0.82,0.65,0.792079,0.712871,0.079208
0.82,0.66,0.772277,0.742574,0.029703
0.82,0.67,0.653465,0.683168,-0.029703
0.82,0.68,0.673267,0.762376,-0.089109
0.82,0.69,0.673267,0.584158,0.089109
0.82,0.7,0.663366,0.683168,-0.019802
0.82,0.71,0.643564,0.663366,-0.019802
0.82,0.72,0.653465,0.693069,-0.039604
0.82,0.73,0.70297,0.653465,0.049505
0.82,0.74,0.663366,0.643564,0.019802
0.82,0.75,0.60396,0.514851,0.089109
0.82,0.76,0.683168,0.584158,0.09901
0.82,0.77,0.544554,0.50495,0.039604
0.82,0.78,0.514851,0.544554,-0.029703
0.82,0.79,0.594059,0.564356,0.029703
0.82,0.8,0.574257,0.485149,0.089108
0.82,0.81,0.564356,0.485149,0.079207
0.82,0.82,0.425743,0.534653,-0.10891
0.82,0.83,0.524752,0.554455,-0.029703
0.82,0.84,0.415842,0.425743,-0.009901
0.82,0.85,0.50495,0.475248,0.029702
0.82,0.86,0.405941,0.465347,-0.059406
0.82,0.87,0.386139,0.346535,0.039604
0.82,0.88,0.376238,0.336634,0.039604
0.82,0.89,0.336634,0.39604,-0.059406
0.82,0.9,0.277228,0.326733,-0.049505
0.82,0.91,0.267327,0.277228,-0.009901
0.82,0.92,0.227723,0.287129,-0.059406
0.82,0.93,0.227723,0.277228,-0.049505
0.82,0.94,0.247525,0.118812,0.128713
0.82,0.95,0.237624,0.19802,0.039604
0.82,0.96,0.188119,0.0990099,0.0891091
0.82,0.97,0.148515,0.029703,0.118812
0.82,0.98,0.0990099,0.0891089,0.009901
0.82,0.99,0.039604,0.029703,0.009901
0.83,0,1,1,0
0.83,0.01,1,1,0
0.83,0.02,1,1,0
0.83,0.03,1,1,0
0.83,0.04,1,1,0
0.83,0.05,0.990099,1,-0.009901
0.83,0.06,1,0.980198,0.019802
0.83,0.07,1,1,0
0.83,0.08,1,0.990099,0.009901
0.83,0.09,1,0.990099,0.009901
0.83,0.1,1,1,0
0.83,0.11,0.990099,1,-0.009901
0.83,0.12,0.980198,0.960396,0.019802
0.83,0.13,1,0.980198,0.019802
0.83,0.14,0.980198,0.980198,0
0.83,0.15,0.990099,0.960396,0.029703
0.83,0.16,0.990099,0.980198,0.009901
0.83,0.17,0.970297,0.960396,0.009901
0.83,0.18,0.970297,0.990099,-0.019802
0.83,0.19,0.990099,0.960396,0.029703
0.83,0.2,0.980198,0.960396,0.019802
0.83,0.21,0.980198,0.970297,0.009901
0.83,0.22,0.970297,0.960396,0.009901
0.83,0.23,0.970297,0.960396,0.009901
0.83,0.24,0.960396,0.990099,-0.029703
0.83,0.25,0.930693,0.950495,-0.019802
0.83,0.26,0.960396,0.990099,-0.029703
0.83,0.27,0.980198,0.970297,0.009901
0.83,0.28,0.940594,0.970297,-0.029703
0.83,0.29,0.950495,0.940594,0.009901
0.83,0.3,0.980198,0.970297,0.009901
0.83,0.31,0.970297,0.950495,0.019802
0.83,0.32,0.970297,0.930693,0.039604
0.83,0.33,0.950495,0.920792,0.029703
0.83,0.34,0.940594,0.920792,0.019802
0.83,0.35,0.930693,0.930693,0
0.83,0.36,0.930693,0.950495,-0.019802
0.83,0.37,0.920792,0.930693,-0.009901
0.83,0.38,0.940594,0.950495,-0.009901
0.83,0.39,0.940594,0.910891,0.029703
0.83,0.4,0.920792,0.891089,0.029703
0.83,0.41,0.861386,0.891089,-0.029703
0.83,0.42,0.940594,0.950495,-0.009901
0.83,0.43,0.920792,0.881188,0.039604
0.83,0.44,0.891089,0.90099,-0.009901
0.83,0.45,0.891089,0.910891,-0.019802
0.83,0.46,0.930693,0.861386,0.069307
0.83,0.47,0.910891,0.881188,0.029703
0.83,0.48,0.841584,0.861386,-0.019802
0.83,0.49,0.891089,0.891089,0
0.83,0.5,0.910891,0.851485,0.059406
0.83,0.51,0.881188,0.851485,0.029703
0.83,0.52,0.841584,0.851485,-0.009901
0.83,0.53,0.871287,0.891089,-0.019802
0.83,0.54,0.861386,0.881188,-0.019802
0.83,0.55,0.80198,0.861386,-0.059406
0.83,0.56,0.811881,0.772277,0.039604
0.83,0.57,0.841584,0.762376,0.079208
0.83,0.58,0.732673,0.841584,-0.108911
0.83,0.59,0.811881,0.732673,0.079208
0.83,0.6,0.782178,0.792079,-0.009901
0.83,0.61,0.811881,0.782178,0.029703
0.83,0.62,0.772277,0.831683,-0.059406
0.83,0.63,0.80198,0.752475,0.049505
0.83,0.64,0.831683,0.693069,0.138614
0.83,0.65,0.772277,0.752475,0.019802
0.83,0.66,0.712871,0.782178,-0.069307
0.83,0.67,0.722772,0.683168,0.039604
0.83,0.68,0.722772,0.70297,0.019802
0.83,0.69,0.722772,0.712871,0.009901
0.83,0.7,0.683168,0.762376,-0.079208
0.83,0.71,0.722772,0.712871,0.009901
0.83,0.72,0.633663,0.70297,-0.069307
0.83,0.73,0.653465,0.643564,0.009901
0.83,0.74,0.663366,0.663366,0
0.83,0.75,0.683168,0.683168,0
0.83,0.76,0.693069,0.643564,0.049505
0.83,0.77,0.60396,0.60396,0
0.83,0.78,0.594059,0.623762,-0.029703
0.83,0.79,0.554455,0.50495,0.049505
0.83,0.8,0.643564,0.534653,0.108911
0.83,0.81,0.544554,0.544554,0
0.83,0.82,0.445545,0.534653,-0.089108
0.83,0.83,0.514851,0.485149,0.029702
0.83,0.84,0.475248,0.49505,-0.019802
0.83,0.85,0.405941,0.455446,-0.049505
0.83,0.86,0.455446,0.346535,0.108911
0.83,0.87,0.425743,0.425743,0
0.83,0.88,0.415842,0.306931,0.108911
0.83,0.89,0.445545,0.386139,0.059406
0.83,0.9,0.356436,0.366337,-0.009901
0.83,0.91,0.257426,0.346535,-0.089109
0.83,0.92,0.316832,0.29703,0.019802
0.83,0.93,0.267327,0.287129,-0.019802
0.83,0.94,0.257426,0.29703,-0.039604
0.83,0.95,0.19802,0.178218,0.019802
0.83,0.96,0.188119,0.168317,0.019802
0.83,0.97,0.128713,0.108911,0.019802
0.83,0.98,0.0891089,0.158416,-0.0693071
0.83,0.99,0.039604,0.039604,0
0.84,0,1,1,0
0.84,0.01,1,1,0
0.84,0.02,1,1,0
0.84,0.03,1,1,0
0.84,0.04,1,0.990099,0.009901
0.84,0.05,1,0.990099,0.009901
0.84,0.06,1,1,0
0.84,0.07,1,1,0
0.84,0.08,1,0.980198,0.019802
0.84,0.09,1,0.990099,0.009901
0.84,0.1,0.990099,0.970297,0.019802
0.84,0.11,1,0.970297,0.029703
0.84,0.12,0.990099,0.980198,0.009901
0.84,0.13,0.980198,0.990099,-0.009901
0.84,0.14,0.990099,0.990099,0
0.84,0.15,1,0.980198,0.019802
0.84,0.16,0.980198,0.960396,0.019802
0.84,0.17,1,0.980198,0.019802
0.84,0.18,0.980198,1,-0.019802
0.84,0.19,0.940594,0.980198,-0.039604
0.84,0.2,0.960396,0.980198,-0.019802
0.84,0.21,0.960396,0.980198,-0.019802
0.84,0.22,0.970297,0.990099,-0.019802
0.84,0.23,0.960396,0.980198,-0.019802
0.84,0.24,0.970297,0.940594,0.029703
0.84,0.25,0.970297,0.950495,0.019802
0.84,0.26,0.980198,0.960396,0.019802
0.84,0.27,0.960396,0.960396,0
0.84,0.28,0.930693,0.970297,-0.039604
0.84,0.29,0.960396,0.960396,0
0.84,0.3,0.960396,0.950495,0.009901
0.84,0.31,0.950495,0.970297,-0.019802
0.84,0.32,0.910891,0.950495,-0.039604
0.84,0.33,0.960396,0.970297,-0.009901
0.84,0.34,0.970297,0.90099,0.069307
0.84,0.35,0.910891,0.881188,0.029703
0.84,0.36,0.930693,0.950495,-0.019802
0.84,0.37,0.940594,0.960396,-0.019802
0.84,0.38,0.920792,0.930693,-0.009901
0.84,0.39,0.930693,0.891089,0.039604
0.84,0.4,0.920792,0.950495,-0.029703
0.84,0.41,0.920792,0.930693,-0.009901
0.84,0.42,0.871287,0.861386,0.009901
0.84,0.43,0.950495,0.950495,0
0.84,0.44,0.960396,0.881188,0.079208
0.84,0.45,0.930693,0.920792,0.009901
0.84,0.46,0.920792,0.881188,0.039604
0.84,0.47,0.910891,0.871287,0.039604
0.84,0.48,0.841584,0.861386,-0.019802
0.84,0.49,0.841584,0.891089,-0.049505
0.84,0.5,0.871287,0.90099,-0.029703
0.84,0.51,0.851485,0.881188,-0.029703
0.84,0.52,0.831683,0.881188,-0.049505
0.84,0.53,0.90099,0.841584,0.059406
0.84,0.54,0.80198,0.851485,-0.049505
0.84,0.55,0.851485,0.821782,0.029703
0.84,0.56,0.871287,0.792079,0.079208
0.84,0.57,0.861386,0.80198,0.059406
0.84,0.58,0.752475,0.861386,-0.108911
0.84,0.59,0.851485,0.811881,0.039604
0.84,0.6,0.782178,0.811881,-0.029703
0.84,0.61,0.782178,0.841584,-0.059406
0.84,0.62,0.772277,0.821782,-0.049505
0.84,0.63,0.821782,0.792079,0.029703
0.84,0.64,0.782178,0.792079,-0.009901
0.84,0.65,0.80198,0.772277,0.029703
0.84,0.66,0.693069,0.831683,-0.138614
0.84,0.67,0.673267,0.792079,-0.118812
0.84,0.68,0.752475,0.742574,0.009901
0.84,0.69,0.732673,0.683168,0.049505
0.84,0.7,0.752475,0.712871,0.039604
0.84,0.71,0.772277,0.663366,0.108911
0.84,0.72,0.712871,0.742574,-0.029703
0.84,0.73,0.722772,0.762376,-0.039604
0.84,0.74,0.60396,0.722772,-0.118812
0.84,0.75,0.60396,0.544554,0.059406
0.84,0.76,0.653465,0.594059,0.059406
0.84,0.77,0.633663,0.613861,0.019802
0.84,0.78,0.594059,0.623762,-0.029703
0.84,0.79,0.50495,0.613861,-0.108911
0.84,0.8,0.554455,0.60396,-0.049505
0.84,0.81,0.613861,0.534653,0.079208
0.84,0.82,0.554455,0.475248,0.079207
0.84,0.83,0.455446,0.465347,-0.009901
0.84,0.84,0.544554,0.49505,0.049504
0.84,0.85,0.534653,0.415842,0.118811
0.84,0.86,0.405941,0.39604,0.009901
0.84,0.87,0.415842,0.435644,-0.019802
0.84,0.88,0.39604,0.336634,0.059406
0.84,0.89,0.386139,0.39604,-0.009901
0.84,0.9,0.346535,0.356436,-0.009901
0.84,0.91,0.237624,0.306931,-0.069307
0.84,0.92,0.346535,0.336634,0.009901
0.84,0.93,0.237624,0.287129,-0.049505
0.84,0.94,0.217822,0.326733,-0.108911
0.84,0.95,0.247525,0.207921,0.039604
0.84,0.96,0.19802,0.207921,-0.009901
0.84,0.97,0.108911,0.19802,-0.089109
0.84,0.98,0.0693069,0.0891089,-0.019802
0.84,0.99,0.039604,0.00990099,0.02970301
0.85,0,1,1,0
0.85,0.01,0.990099,1,-0.009901
0.85,0.02,1,1,0
0.85,0.03,0.990099,0.990099,0
0.85,0.04,1,1,0
0.85,0.05,1,0.990099,0.009901
0.85,0.06,0.990099,1,-0.009901
0.85,0.07,1,1,0
0.85,0.08,1,1,0
0.85,0.09,1,0.990099,0.009901
0.85,0.1,1,1,0
0.85,0.11,1,0.990099,0.009901
0.85,0.12,0.980198,0.990099,-0.009901
0.85,0.13,0.980198,0.990099,-0.009901
0.85,0.14,0.980198,0.990099,-0.009901
0.85,0.15,0.990099,0.980198,0.009901
0.85,0.16,0.990099,0.980198,0.009901
0.85,0.17,0.970297,0.990099,-0.019802
0.85,0.18,0.970297,0.970297,0
0.85,0.19,0.980198,1,-0.019802
0.85,0.2,1,0.980198,0.019802
0.85,0.21,0.960396,0.980198,-0.019802
0.85,0.22,1,0.970297,0.029703
0.85,0.23,0.990099,0.990099,0
0.85,0.24,0.930693,0.930693,0
0.85,0.25,0.950495,0.990099,-0.039604
0.85,0.26,0.960396,0.960396,0
0.85,0.27,0.970297,0.970297,0
0.85,0.28,0.940594,0.970297,-0.029703
0.85,0.29,0.960396,0.970297,-0.009901
0.85,0.3,0.940594,0.960396,-0.019802
0.85,0.31,0.980198,0.930693,0.049505
0.85,0.32,0.950495,0.930693,0.019802
0.85,0.33,0.920792,0.910891,0.009901
0.85,0.34,0.881188,0.930693,-0.049505
0.85,0.35,0.940594,0.960396,-0.019802
0.85,0.36,0.930693,0.960396,-0.029703
0.85,0.37,0.950495,0.920792,0.029703
0.85,0.38,0.920792,0.891089,0.029703
0.85,0.39,0.940594,0.960396,-0.019802
0.85,0.4,0.920792,0.950495,-0.029703
0.85,0.41,0.910891,0.940594,-0.029703
0.85,0.42,0.90099,0.930693,-0.029703
0.85,0.43,0.861386,0.930693,-0.069307
0.85,0.44,0.920792,0.90099,0.019802
0.85,0.45,0.891089,0.861386,0.029703
0.85,0.46,0.881188,0.891089,-0.009901
0.85,0.47,0.871287,0.891089,-0.019802
0.85,0.48,0.881188,0.831683,0.049505
0.85,0.49,0.910891,0.881188,0.029703
0.85,0.5,0.811881,0.930693,-0.118812
0.85,0.51,0.861386,0.861386,0
0.85,0.52,0.930693,0.831683,0.09901
0.85,0.53,0.871287,0.861386,0.009901
0.85,0.54,0.851485,0.871287,-0.019802
0.85,0.55,0.881188,0.841584,0.039604
0.85,0.56,0.891089,0.782178,0.108911
0.85,0.57,0.881188,0.861386,0.019802
0.85,0.58,0.80198,0.861386,-0.059406
0.85,0.59,0.851485,0.811881,0.039604
0.85,0.6,0.871287,0.841584,0.029703
0.85,0.61,0.871287,0.871287,0
0.85,0.62,0.712871,0.841584,-0.128713
0.85,0.63,0.792079,0.831683,-0.039604
0.85,0.64,0.782178,0.821782,-0.039604
0.85,0.65,0.752475,0.782178,-0.029703
0.85,0.66,0.811881,0.742574,0.069307
0.85,0.67,0.80198,0.722772,0.079208
0.85,0.68,0.772277,0.70297,0.069307
0.85,0.69,0.821782,0.693069,0.128713
0.85,0.7,0.752475,0.722772,0.029703
0.85,0.71,0.712871,0.742574,-0.029703
0.85,0.72,0.762376,0.623762,0.138614
0.85,0.73,0.693069,0.683168,0.009901
0.85,0.74,0.762376,0.70297,0.059406
0.85,0.75,0.732673,0.722772,0.009901
0.85,0.76,0.673267,0.772277,-0.09901
0.85,0.77,0.683168,0.653465,0.029703
0.85,0.78,0.643564,0.623762,0.019802
0.85,0.79,0.643564,0.564356,0.079208
0.85,0.8,0.564356,0.564356,0
0.85,0.81,0.554455,0.643564,-0.089109
0.85,0.82,0.633663,0.60396,0.029703
0.85,0.83,0.643564,0.514851,0.128713
0.85,0.84,0.554455,0.554455,0
0.85,0.85,0.514851,0.514851,0
0.85,0.86,0.514851,0.425743,0.089108
0.85,0.87,0.455446,0.50495,-0.049504
0.85,0.88,0.415842,0.465347,-0.049505
0.85,0.89,0.405941,0.366337,0.039604
0.85,0.9,0.356436,0.287129,0.069307
0.85,0.91,0.435644,0.356436,0.079208
0.85,0.92,0.306931,0.326733,-0.019802
0.85,0.93,0.277228,0.336634,-0.059406
0.85,0.94,0.267327,0.257426,0.009901
0.85,0.95,0.188119,0.237624,-0.049505
0.85,0.96,0.247525,0.227723,0.019802
0.85,0.97,0.128713,0.138614,-0.009901
0.85,0.98,0.108911,0.128713,-0.019802
0.85,0.99,0.029703,0.0594059,-0.0297029
0.86,0,1,1,0
0.86,0.01,1,1,0
0.86,0.02,1,1,0
0.86,0.03,1,0.990099,0.009901
0.86,0.04,0.980198,0.990099,-0.009901
0.86,0.05,1,0.990099,0.009901
0.86,0.06,1,1,0
0.86,0.07,0.990099,1,-0.009901
0.86,0.08,1,1,0
0.86,0.09,0.980198,1,-0.019802
0.86,0.1,1,0.990099,0.009901
0.86,0.11,1,1,0
0.86,0.12,0.990099,0.980198,0.009901
0.86,0.13,0.990099,1,-0.009901
0.86,0.14,0.980198,0.990099,-0.009901
0.86,0.15,1,0.980198,0.019802
0.86,0.16,0.980198,0.980198,0
0.86,0.17,0.980198,0.980198,0
0.86,0.18,0.990099,0.980198,0.009901
0.86,0.19,0.980198,0.980198,0
0.86,0.2,0.960396,0.950495,0.009901
0.86,0.21,0.990099,0.990099,0
0.86,0.22,0.980198,1,-0.019802
0.86,0.23,0.980198,0.940594,0.039604
0.86,0.24,0.980198,0.980198,0
0.86,0.25,0.980198,0.970297,0.009901
0.86,0.26,0.980198,0.990099,-0.009901
0.86,0.27,0.980198,0.980198,0
0.86,0.28,0.980198,0.960396,0.019802
0.86,0.29,0.960396,0.960396,0
0.86,0.3,0.940594,0.950495,-0.009901
0.86,0.31,0.970297,0.960396,0.009901
0.86,0.32,0.930693,0.950495,-0.019802
0.86,0.33,0.950495,0.960396,-0.009901
0.86,0.34,0.930693,0.970297,-0.039604
