pa,pb,a wins
0.43,0.58,0.366337
0.43,0.59,0.336634
0.43,0.6,0.277228
0.43,0.61,0.326733
0.43,0.62,0.257426
0.43,0.63,0.316832
0.43,0.64,0.118812
0.43,0.65,0.306931
0.43,0.66,0.148515
0.43,0.67,0.267327
0.43,0.68,0.19802
0.43,0.69,0.19802
0.43,0.7,0.188119
0.43,0.71,0.237624
0.43,0.72,0.247525
0.43,0.73,0.108911
0.43,0.74,0.188119
0.43,0.75,0.118812
0.43,0.76,0.0891089
0.43,0.77,0.188119
0.43,0.78,0.168317
0.43,0.79,0.118812
0.43,0.8,0.188119
0.43,0.81,0.118812
0.43,0.82,0.0891089
0.43,0.83,0.0792079
0.43,0.84,0.148515
0.43,0.85,0.0990099
0.43,0.86,0.0693069
0.43,0.87,0.0693069
0.43,0.88,0.108911
0.43,0.89,0.118812
0.43,0.9,0.0792079
0.43,0.91,0.039604
0.43,0.92,0.029703
0.43,0.93,0.019802
0.43,0.94,0.029703
0.43,0.95,0.039604
0.43,0.96,0.029703
0.43,0.97,0.019802
0.43,0.98,0.019802
0.43,0.99,0
0.44,0,1
0.44,0.01,0.960396
0.44,0.02,0.990099
0.44,0.03,0.950495
0.44,0.04,0.970297
0.44,0.05,0.940594
0.44,0.06,0.960396
0.44,0.07,0.940594
0.44,0.08,0.960396
0.44,0.09,0.910891
0.44,0.1,0.891089
0.44,0.11,0.891089
0.44,0.12,0.90099
0.44,0.13,0.851485
0.44,0.14,0.881188
0.44,0.15,0.920792
0.44,0.16,0.861386
0.44,0.17,0.861386
0.44,0.18,0.80198
0.44,0.19,0.792079
0.44,0.2,0.772277
0.44,0.21,0.722772
0.44,0.22,0.752475
0.44,0.23,0.712871
0.44,0.24,0.782178
0.44,0.25,0.792079
0.44,0.26,0.732673
0.44,0.27,0.663366
0.44,0.28,0.693069
0.44,0.29,0.673267
0.44,0.3,0.653465
0.44,0.31,0.633663
0.44,0.32,0.643564
0.44,0.33,0.564356
0.44,0.34,0.613861
0.44,0.35,0.633663
0.44,0.36,0.653465
0.44,0.37,0.613861
0.44,0.38,0.594059
0.44,0.39,0.49505
0.44,0.4,0.564356
0.44,0.41,0.524752
0.44,0.42,0.554455
0.44,0.43,0.524752
0.44,0.44,0.574257
0.44,0.45,0.485149
0.44,0.46,0.445545
0.44,0.47,0.386139
0.44,0.48,0.544554
0.44,0.49,0.49505
0.44,0.5,0.356436
0.44,0.51,0.39604
0.44,0.52,0.465347
0.44,0.53,0.386139
0.44,0.54,0.326733
0.44,0.55,0.376238
0.44,0.56,0.425743
0.44,0.57,0.39604
0.44,0.58,0.346535
0.44,0.59,0.267327
0.44,0.6,0.237624
0.44,0.61,0.366337
0.44,0.62,0.227723
0.44,0.63,0.287129
0.44,0.64,0.237624
0.44,0.65,0.247525
0.44,0.66,0.19802
0.44,0.67,0.287129
0.44,0.68,0.178218
0.44,0.69,0.237624
0.44,0.7,0.247525
0.44,0.71,0.227723
0.44,0.72,0.257426
0.44,0.73,0.138614
0.44,0.74,0.118812
0.44,0.75,0.158416
0.44,0.76,0.158416
0.44,0.77,0.158416
0.44,0.78,0.108911
0.44,0.79,0.158416
0.44,0.8,0.0990099
0.44,0.81,0.168317
0.44,0.82,0.148515
0.44,0.83,0.128713
0.44,0.84,0.0990099
0.44,0.85,0.049505
0.44,0.86,0.108911
0.44,0.87,0.0792079
0.44,0.88,0.039604
0.44,0.89,0.0594059
0.44,0.9,0.049505
0.44,0.91,0.0594059
0.44,0.92,0.049505
0.44,0.93,0.049505
0.44,0.94,0.029703
0.44,0.95,0.019802
0.44,0.96,0.00990099
0.44,0.97,0.019802
0.44,0.98,0.00990099
0.44,0.99,0
0.45,0,1
0.45,0.01,0.980198
0.45,0.02,0.980198
0.45,0.03,0.990099
0.45,0.04,0.940594
0.45,0.05,0.960396
0.45,0.06,0.980198
0.45,0.07,0.920792
0.45,0.08,0.930693
0.45,0.09,0.910891
0.45,0.1,0.950495
0.45,0.11,0.861386
0.45,0.12,0.950495
0.45,0.13,0.821782
0.45,0.14,0.831683
0.45,0.15,0.831683
0.45,0.16,0.831683
0.45,0.17,0.821782
0.45,0.18,0.80198
0.45,0.19,0.811881
0.45,0.2,0.80198
0.45,0.21,0.752475
0.45,0.22,0.811881
0.45,0.23,0.762376
0.45,0.24,0.782178
0.45,0.25,0.673267
0.45,0.26,0.70297
0.45,0.27,0.683168
0.45,0.28,0.683168
0.45,0.29,0.633663
0.45,0.3,0.673267
0.45,0.31,0.653465
0.45,0.32,0.772277
0.45,0.33,0.633663
0.45,0.34,0.653465
0.45,0.35,0.742574
0.45,0.36,0.524752
0.45,0.37,0.60396
0.45,0.38,0.633663
0.45,0.39,0.564356
0.45,0.4,0.465347
0.45,0.41,0.49505
0.45,0.42,0.485149
0.45,0.43,0.514851
0.45,0.44,0.455446
0.45,0.45,0.554455
0.45,0.46,0.465347
0.45,0.47,0.584158
0.45,0.48,0.485149
0.45,0.49,0.465347
0.45,0.5,0.405941
0.45,0.51,0.346535
0.45,0.52,0.435644
0.45,0.53,0.50495
0.45,0.54,0.415842
0.45,0.55,0.356436
0.45,0.56,0.356436
0.45,0.57,0.346535
0.45,0.58,0.277228
0.45,0.59,0.336634
0.45,0.6,0.356436
0.45,0.61,0.336634
0.45,0.62,0.346535
0.45,0.63,0.267327
0.45,0.64,0.306931
0.45,0.65,0.257426
0.45,0.66,0.217822
0.45,0.67,0.336634
0.45,0.68,0.257426
0.45,0.69,0.178218
0.45,0.7,0.277228
0.45,0.71,0.19802
0.45,0.72,0.168317
0.45,0.73,0.168317
0.45,0.74,0.128713
0.45,0.75,0.158416
0.45,0.76,0.168317
0.45,0.77,0.0990099
0.45,0.78,0.138614
0.45,0.79,0.168317
0.45,0.8,0.0990099
0.45,0.81,0.148515
0.45,0.82,0.118812
0.45,0.83,0.108911
0.45,0.84,0.148515
0.45,0.85,0.0792079
0.45,0.86,0.0891089
0.45,0.87,0.0990099
0.45,0.88,0.039604
0.45,0.89,0.0891089
0.45,0.9,0.0792079
0.45,0.91,0.039604
0.45,0.92,0.019802
0.45,0.93,0.049505
0.45,0.94,0.049505
0.45,0.95,0.00990099
0.45,0.96,0.039604
0.45,0.97,0
0.45,0.98,0.00990099
0.45,0.99,0.019802
0.46,0,1
0.46,0.01,0.990099
0.46,0.02,0.970297
0.46,0.03,0.950495
0.46,0.04,0.980198
0.46,0.05,0.950495
0.46,0.06,0.960396
0.46,0.07,0.960396
0.46,0.08,0.970297
0.46,0.09,0.910891
0.46,0.1,0.871287
0.46,0.11,0.861386
0.46,0.12,0.910891
0.46,0.13,0.891089
0.46,0.14,0.891089
0.46,0.15,0.831683
0.46,0.16,0.881188
0.46,0.17,0.841584
0.46,0.18,0.891089
0.46,0.19,0.871287
0.46,0.2,0.782178
0.46,0.21,0.752475
0.46,0.22,0.782178
0.46,0.23,0.762376
0.46,0.24,0.782178
0.46,0.25,0.821782
0.46,0.26,0.772277
0.46,0.27,0.772277
0.46,0.28,0.653465
0.46,0.29,0.643564
0.46,0.3,0.722772
0.46,0.31,0.633663
0.46,0.32,0.653465
0.46,0.33,0.732673
0.46,0.34,0.564356
0.46,0.35,0.613861
0.46,0.36,0.70297
0.46,0.37,0.49505
0.46,0.38,0.544554
0.46,0.39,0.584158
0.46,0.4,0.574257
0.46,0.41,0.49505
0.46,0.42,0.544554
0.46,0.43,0.584158
0.46,0.44,0.475248
0.46,0.45,0.455446
0.46,0.46,0.554455
0.46,0.47,0.544554
0.46,0.48,0.524752
0.46,0.49,0.544554
0.46,0.5,0.425743
0.46,0.51,0.50495
0.46,0.52,0.39604
0.46,0.53,0.346535
0.46,0.54,0.475248
0.46,0.55,0.475248
0.46,0.56,0.336634
0.46,0.57,0.29703
0.46,0.58,0.366337
0.46,0.59,0.316832
0.46,0.6,0.386139
0.46,0.61,0.316832
0.46,0.62,0.306931
0.46,0.63,0.29703
0.46,0.64,0.277228
0.46,0.65,0.326733
0.46,0.66,0.267327
0.46,0.67,0.287129
0.46,0.68,0.415842
0.46,0.69,0.287129
0.46,0.7,0.257426
0.46,0.71,0.277228
0.46,0.72,0.227723
0.46,0.73,0.277228
0.46,0.74,0.168317
0.46,0.75,0.128713
0.46,0.76,0.217822
0.46,0.77,0.158416
0.46,0.78,0.217822
0.46,0.79,0.0792079
0.46,0.8,0.118812
0.46,0.81,0.0792079
0.46,0.82,0.0594059
0.46,0.83,0.0891089
0.46,0.84,0.0990099
0.46,0.85,0.0891089
0.46,0.86,0.0792079
0.46,0.87,0.049505
0.46,0.88,0.049505
0.46,0.89,0.039604
0.46,0.9,0.0693069
0.46,0.91,0.029703
0.46,0.92,0.0792079
0.46,0.93,0.039604
0.46,0.94,0.039604
0.46,0.95,0.019802
0.46,0.96,0.029703
0.46,0.97,0.019802
0.46,0.98,0.019802
0.46,0.99,0
0.47,0,1
0.47,0.01,0.990099
0.47,0.02,0.970297
0.47,0.03,0.960396
0.47,0.04,0.970297
0.47,0.05,0.980198
0.47,0.06,0.960396
0.47,0.07,0.960396
0.47,0.08,0.910891
0.47,0.09,0.920792
0.47,0.1,0.891089
0.47,0.11,0.940594
0.47,0.12,0.940594
0.47,0.13,0.831683
0.47,0.14,0.871287
0.47,0.15,0.792079
0.47,0.16,0.910891
0.47,0.17,0.861386
0.47,0.18,0.811881
0.47,0.19,0.772277
0.47,0.2,0.851485
0.47,0.21,0.821782
0.47,0.22,0.772277
0.47,0.23,0.762376
0.47,0.24,0.772277
0.47,0.25,0.732673
0.47,0.26,0.752475
0.47,0.27,0.742574
0.47,0.28,0.663366
0.47,0.29,0.722772
0.47,0.3,0.673267
0.47,0.31,0.673267
0.47,0.32,0.712871
0.47,0.33,0.663366
0.47,0.34,0.693069
0.47,0.35,0.712871
0.47,0.36,0.673267
0.47,0.37,0.594059
0.47,0.38,0.712871
0.47,0.39,0.574257
0.47,0.4,0.643564
0.47,0.41,0.524752
0.47,0.42,0.584158
0.47,0.43,0.534653
0.47,0.44,0.534653
0.47,0.45,0.475248
0.47,0.46,0.465347
0.47,0.47,0.415842
0.47,0.48,0.623762
0.47,0.49,0.465347
0.47,0.5,0.475248
0.47,0.51,0.415842
0.47,0.52,0.445545
0.47,0.53,0.386139
0.47,0.54,0.376238
0.47,0.55,0.386139
0.47,0.56,0.405941
0.47,0.57,0.455446
0.47,0.58,0.415842
0.47,0.59,0.306931
0.47,0.6,0.376238
0.47,0.61,0.227723
0.47,0.62,0.336634
0.47,0.63,0.29703
0.47,0.64,0.247525
0.47,0.65,0.267327
0.47,0.66,0.287129
0.47,0.67,0.257426
0.47,0.68,0.346535
0.47,0.69,0.227723
0.47,0.7,0.188119
0.47,0.71,0.257426
0.47,0.72,0.237624
0.47,0.73,0.178218
0.47,0.74,0.158416
0.47,0.75,0.158416
0.47,0.76,0.19802
0.47,0.77,0.188119
0.47,0.78,0.178218
0.47,0.79,0.148515
0.47,0.8,0.118812
0.47,0.81,0.148515
0.47,0.82,0.108911
0.47,0.83,0.148515
0.47,0.84,0.118812
0.47,0.85,0.108911
0.47,0.86,0.049505
0.47,0.87,0.0990099
0.47,0.88,0.0594059
0.47,0.89,0.0693069
0.47,0.9,0.0792079
0.47,0.91,0.0693069
0.47,0.92,0.039604
0.47,0.93,0.0594059
0.47,0.94,0.049505
0.47,0.95,0
0.47,0.96,0.019802
0.47,0.97,0.029703
0.47,0.98,0.039604
0.47,0.99,0
0.48,0,1
0.48,0.01,1
0.48,0.02,1
0.48,0.03,1
0.48,0.04,0.990099
0.48,0.05,0.950495
0.48,0.06,0.970297
0.48,0.07,0.90099
0.48,0.08,0.930693
0.48,0.09,0.960396
0.48,0.1,0.970297
0.48,0.11,0.910891
0.48,0.12,0.910891
0.48,0.13,0.871287
0.48,0.14,0.960396
0.48,0.15,0.871287
0.48,0.16,0.920792
0.48,0.17,0.90099
0.48,0.18,0.831683
0.48,0.19,0.831683
0.48,0.2,0.831683
0.48,0.21,0.772277
0.48,0.22,0.871287
0.48,0.23,0.772277
0.48,0.24,0.811881
0.48,0.25,0.772277
0.48,0.26,0.683168
0.48,0.27,0.762376
0.48,0.28,0.80198
0.48,0.29,0.782178
0.48,0.3,0.643564
0.48,0.31,0.712871
0.48,0.32,0.712871
0.48,0.33,0.673267
0.48,0.34,0.663366
0.48,0.35,0.613861
0.48,0.36,0.633663
0.48,0.37,0.613861
0.48,0.38,0.633663
0.48,0.39,0.633663
0.48,0.4,0.633663
0.48,0.41,0.50495
0.48,0.42,0.534653
0.48,0.43,0.584158
